parents,husband,wife,husband_id,wife_id,child_name,child_sex,child_order,epic,source,comments,row_type,historicity,family_id
Sahadeva and Vijaya,Sahadeva,Vijaya,mahabharat::sahadeva,mahabharat::vijaya,unnamed daughter,female,3,mahabharat,https://en.wikipedia.org/wiki/Sahadeva,Vijaya per some traditions; distinct from Sahadeva+Draupadi,couple,legendary,
Samvarana and Tapati,Samvarana,Tapati,mahabharat::samvarana,mahabharat::tapati,Kuru,male,1,mahabharat,https://en.wikipedia.org/wiki/Tapati,King Samvarana married Tapati (daughter of Surya),couple,legendary,
Shakuni and Arshi,Shakuni,Arshi,mahabharat::shakuni,mahabharat::arshi,Uluka,male,1,mahabharat,https://en.wikipedia.org/wiki/Shakuni,Arshi per Jaimini Bharata,couple,legendary,
Shalya and Avantini,Shalya,Avantini,mahabharat::shalya,mahabharat::avantini,Madranjaya,male,1,mahabharat,"Mahabharata (Vyasa), KM Ganguly trans.",,couple,legendary,
Shalya and Avantini,Shalya,Avantini,mahabharat::shalya,mahabharat::avantini,Rukmanagada,male,2,mahabharat,"Mahabharata (Vyasa), KM Ganguly trans.",,couple,legendary,
Shalya and Avantini,Shalya,Avantini,mahabharat::shalya,mahabharat::avantini,Rukmanarath,male,3,mahabharat,"Mahabharata (Vyasa), KM Ganguly trans.",,couple,legendary,
Shantanu and Ganga,Shantanu,Ganga,mahabharat::shantanu,mahabharat::ganga,Bhishma (8th; 7 earlier sons drowned),male,1,mahabharat,Mahabharata Adi Parva Ch.98-100,Bhishma (Devavrata) was 8th son; 7 earlier sons drowned at birth by Ganga,couple,legendary,
Shantanu and Satyavati,Shantanu,Satyavati,mahabharat::shantanu,mahabharat::satyavati,Chitrangada,male,1,mahabharat,Mahabharata Adi Parva Ch.94-100,,couple,legendary,
Shantanu and Satyavati,Shantanu,Satyavati,mahabharat::shantanu,mahabharat::satyavati,Vichitravirya,male,2,mahabharat,Mahabharata Adi Parva Ch.94-100,,couple,legendary,
Shikhandi and wife (unnamed),Shikhandi,unknown,mahabharat::shikhandi,,Kshatradeva,male,1,mahabharat,https://en.wikipedia.org/wiki/Shikhandi,,spouse_unnamed,legendary,
Shishupala and wife (unnamed),Shishupala,unknown,mahabharat::shishupala,,Dhrishtaketu,male,1,mahabharat,https://en.wikipedia.org/wiki/Shishupala,king of Chedi,spouse_unnamed,legendary,
Shishupala and wife (unnamed),Shishupala,unknown,mahabharat::shishupala,,Sharabha,male,2,mahabharat,https://en.wikipedia.org/wiki/Shishupala,king of Chedi,spouse_unnamed,legendary,
Shishupala and wife (unnamed),Shishupala,unknown,mahabharat::shishupala,,Suketu,male,3,mahabharat,https://en.wikipedia.org/wiki/Shishupala,king of Chedi,spouse_unnamed,legendary,
Shishupala and wife (unnamed),Shishupala,unknown,mahabharat::shishupala,,unnamed,male,4,mahabharat,https://en.wikipedia.org/wiki/Shishupala,king of Chedi,spouse_unnamed,legendary,
Shishupala and wife (unnamed),Shishupala,unknown,mahabharat::shishupala,,unnamed daughter,female,5,mahabharat,https://en.wikipedia.org/wiki/Shishupala,king of Chedi,spouse_unnamed,legendary,
Shukra and Jayanti,Shukra,Jayanti,mahabharat::shukra,mahabharat::jayanti,Shanda,male,1,mahabharat,https://en.wikipedia.org/wiki/Shukra,some texts: Shanda/Amarka via Jayanti; Devayani is daughter,couple,legendary,
Shukra and Jayanti,Shukra,Jayanti,mahabharat::shukra,mahabharat::jayanti,Amarka,male,2,mahabharat,https://en.wikipedia.org/wiki/Shukra,some texts: Shanda/Amarka via Jayanti; Devayani is daughter,couple,legendary,
Shukra and Jayanti,Shukra,Jayanti,mahabharat::shukra,mahabharat::jayanti,Tvashtadhara,male,3,mahabharat,https://en.wikipedia.org/wiki/Shukra,some texts: Shanda/Amarka via Jayanti; Devayani is daughter,couple,legendary,
Shukra and Jayanti,Shukra,Jayanti,mahabharat::shukra,mahabharat::jayanti,Atri,male,4,mahabharat,https://en.wikipedia.org/wiki/Shukra,some texts: Shanda/Amarka via Jayanti; Devayani is daughter,couple,legendary,
Shukra and Jayanti,Shukra,Jayanti,mahabharat::shukra,mahabharat::jayanti,Devayani,female,5,mahabharat,https://en.wikipedia.org/wiki/Shukra,some texts: Shanda/Amarka via Jayanti; Devayani is daughter,couple,legendary,
Shurasena and Marisha,Shurasena,Marisha,mahabharat::shurasena,mahabharat::marisha,Vasudeva,male,1,mahabharat,"Mahabharata (Vyasa), KM Ganguly trans.",father of Vasudeva and Kunti (adopted by Kuntibhoja); other daughters married to various Yadava chiefs,couple,legendary,
Shurasena and Marisha,Shurasena,Marisha,mahabharat::shurasena,mahabharat::marisha,Kunti,female,2,mahabharat,"Mahabharata (Vyasa), KM Ganguly trans.",father of Vasudeva and Kunti (adopted by Kuntibhoja); other daughters married to various Yadava chiefs,couple,legendary,
Shurasena and Marisha,Shurasena,Marisha,mahabharat::shurasena,mahabharat::marisha,Shrutadeva,female,3,mahabharat,"Mahabharata (Vyasa), KM Ganguly trans.",father of Vasudeva and Kunti (adopted by Kuntibhoja); other daughters married to various Yadava chiefs,couple,legendary,
Shurasena and Marisha,Shurasena,Marisha,mahabharat::shurasena,mahabharat::marisha,Shrutakirti,female,4,mahabharat,"Mahabharata (Vyasa), KM Ganguly trans.",father of Vasudeva and Kunti (adopted by Kuntibhoja); other daughters married to various Yadava chiefs,couple,legendary,
Shurasena and Marisha,Shurasena,Marisha,mahabharat::shurasena,mahabharat::marisha,Shrutashrava,female,5,mahabharat,"Mahabharata (Vyasa), KM Ganguly trans.",father of Vasudeva and Kunti (adopted by Kuntibhoja); other daughters married to various Yadava chiefs,couple,legendary,
Shurasena and Marisha,Shurasena,Marisha,mahabharat::shurasena,mahabharat::marisha,Rajadhidevi,female,6,mahabharat,"Mahabharata (Vyasa), KM Ganguly trans.",father of Vasudeva and Kunti (adopted by Kuntibhoja); other daughters married to various Yadava chiefs,couple,legendary,
Subala and Sudama,Subala,Sudama,mahabharat::subala,mahabharat::sudama,Shakuni,male,1,mahabharat,"Mahabharata (Vyasa), KM Ganguly trans.",,couple,legendary,
Subala and Sudama,Subala,Sudama,mahabharat::subala,mahabharat::sudama,Gandhari,female,2,mahabharat,"Mahabharata (Vyasa), KM Ganguly trans.",,couple,legendary,
Surya and Chhaya,Surya,Chhaya,mahabharat::surya,mahabharat::chhaya,Shani,male,1,mahabharat,Vishnu Purana 3.2; Markandeya Purana 77-78,Chhaya = Sanjna's shadow,couple,mythological,
Surya and Chhaya,Surya,Chhaya,mahabharat::surya,mahabharat::chhaya,Savarni Manu,male,2,mahabharat,Vishnu Purana 3.2; Markandeya Purana 77-78,Chhaya = Sanjna's shadow,couple,mythological,
Surya and Chhaya,Surya,Chhaya,mahabharat::surya,mahabharat::chhaya,Tapati's brother (unnamed),male,3,mahabharat,Vishnu Purana 3.2; Markandeya Purana 77-78,Chhaya = Sanjna's shadow,couple,mythological,
Surya and Chhaya,Surya,Chhaya,mahabharat::surya,mahabharat::chhaya,Tapati,female,4,mahabharat,Vishnu Purana 3.2; Markandeya Purana 77-78,Chhaya = Sanjna's shadow,couple,mythological,
Surya and Chhaya,Surya,Chhaya,mahabharat::surya,mahabharat::chhaya,Vishti (Bhadra),female,5,mahabharat,Vishnu Purana 3.2; Markandeya Purana 77-78,Chhaya = Sanjna's shadow,couple,mythological,
Surya and Kunti,Surya,Kunti,mahabharat::surya,mahabharat::kunti,Karna,male,1,mahabharat,Mahabharata Adi Parva Ch.111,born before Kunti's marriage; given up,couple,mythological,
Surya and Sanjna,Surya,Sanjna,mahabharat::surya,mahabharat::sanjna,Vaivasvata Manu,male,1,mahabharat,Vishnu Purana 3.2; Markandeya Purana 77-78,Sanjna also called Saranyu,couple,mythological,
Surya and Sanjna,Surya,Sanjna,mahabharat::surya,mahabharat::sanjna,Yama,male,2,mahabharat,Vishnu Purana 3.2; Markandeya Purana 77-78,Sanjna also called Saranyu,couple,mythological,
Surya and Sanjna,Surya,Sanjna,mahabharat::surya,mahabharat::sanjna,Ashvini Kumaras (twins count as one entry),male,3,mahabharat,Vishnu Purana 3.2; Markandeya Purana 77-78,Sanjna also called Saranyu,couple,mythological,
Surya and Sanjna,Surya,Sanjna,mahabharat::surya,mahabharat::sanjna,Yamuna,female,4,mahabharat,Vishnu Purana 3.2; Markandeya Purana 77-78,Sanjna also called Saranyu,couple,mythological,
Turvasu and Vapusthama,Turvasu,Vapusthama,mahabharat::turvasu,mahabharat::vapusthama,Anga,male,1,mahabharat,https://en.wikipedia.org/wiki/List_of_characters_in_the_Mahabharata,,couple,legendary,
Turvasu and Vapusthama,Turvasu,Vapusthama,mahabharat::turvasu,mahabharat::vapusthama,Vanga,male,2,mahabharat,https://en.wikipedia.org/wiki/List_of_characters_in_the_Mahabharata,,couple,legendary,
Ugrasen and Padmavati,Ugrasen,Padmavati,mahabharat::ugrasen,mahabharat::padmavati,Kansa,male,1,mahabharat,"Mahabharata (Vyasa), KM Ganguly trans.",,couple,legendary,
Ugrasen and Padmavati,Ugrasen,Padmavati,mahabharat::ugrasen,mahabharat::padmavati,Devaki,female,2,mahabharat,"Mahabharata (Vyasa), KM Ganguly trans.",,couple,legendary,
Uparicharira and Girika,Uparicharira,Girika,mahabharat::uparicharira,mahabharat::girika,Brihadratha,male,1,mahabharat,"Mahabharata (Vyasa), KM Ganguly trans.",,couple,legendary,
Uparicharira and Girika,Uparicharira,Girika,mahabharat::uparicharira,mahabharat::girika,Pratyagraha,male,2,mahabharat,"Mahabharata (Vyasa), KM Ganguly trans.",,couple,legendary,
Uparicharira and Girika,Uparicharira,Girika,mahabharat::uparicharira,mahabharat::girika,Kusha,male,3,mahabharat,"Mahabharata (Vyasa), KM Ganguly trans.",,couple,legendary,
Uparicharira and Girika,Uparicharira,Girika,mahabharat::uparicharira,mahabharat::girika,Mavella,male,4,mahabharat,"Mahabharata (Vyasa), KM Ganguly trans.",,couple,legendary,
Uparicharira and Girika,Uparicharira,Girika,mahabharat::uparicharira,mahabharat::girika,Matsya,male,5,mahabharat,"Mahabharata (Vyasa), KM Ganguly trans.",,couple,legendary,
Uparicharira and Girika,Uparicharira,Girika,mahabharat::uparicharira,mahabharat::girika,Satyavan,male,6,mahabharat,"Mahabharata (Vyasa), KM Ganguly trans.",,couple,legendary,
Uparicharira and Girika,Uparicharira,Girika,mahabharat::uparicharira,mahabharat::girika,unnamed,male,7,mahabharat,"Mahabharata (Vyasa), KM Ganguly trans.",,couple,legendary,
Uparicharira and Girika,Uparicharira,Girika,mahabharat::uparicharira,mahabharat::girika,Satyavati,female,8,mahabharat,"Mahabharata (Vyasa), KM Ganguly trans.",,couple,legendary,
Vasudev and Rohini,Vasudev,Rohini,mahabharat::vasudev,mahabharat::rohini,Balarama,male,1,mahabharat,Bhagavata Purana 10.2; Harivamsa,,couple,legendary,
Vasudev and Rohini,Vasudev,Rohini,mahabharat::vasudev,mahabharat::rohini,Sarana,male,2,mahabharat,Bhagavata Purana 10.2; Harivamsa,,couple,legendary,
Vasudev and Rohini,Vasudev,Rohini,mahabharat::vasudev,mahabharat::rohini,Shatha,male,3,mahabharat,Bhagavata Purana 10.2; Harivamsa,,couple,legendary,
Vasudev and Rohini,Vasudev,Rohini,mahabharat::vasudev,mahabharat::rohini,Durdhara,male,4,mahabharat,Bhagavata Purana 10.2; Harivamsa,,couple,legendary,
Vidura and Sulabha,Vidura,Sulabha,mahabharat::vidura,mahabharat::sulabha,Anasavan,male,1,mahabharat,https://en.wikipedia.org/wiki/Vidura,some texts say wife's name is Parasavi or Aruni,couple,legendary,
Vidura and Sulabha,Vidura,Sulabha,mahabharat::vidura,mahabharat::sulabha,unnamed,male,2,mahabharat,https://en.wikipedia.org/wiki/Vidura,some texts say wife's name is Parasavi or Aruni,couple,legendary,
Virata and Sudeshna,Virata,Sudeshna,mahabharat::virata,mahabharat::sudeshna,Uttara,male,1,mahabharat,Mahabharata Virata Parva,,couple,legendary,
Virata and Sudeshna,Virata,Sudeshna,mahabharat::virata,mahabharat::sudeshna,Shveta,male,2,mahabharat,Mahabharata Virata Parva,,couple,legendary,
Virata and Sudeshna,Virata,Sudeshna,mahabharat::virata,mahabharat::sudeshna,Shankha,male,3,mahabharat,Mahabharata Virata Parva,,couple,legendary,
Virata and Sudeshna,Virata,Sudeshna,mahabharat::virata,mahabharat::sudeshna,Uttarā,female,4,mahabharat,Mahabharata Virata Parva,,couple,legendary,
Vyasa and Ambalika,Vyasa,Ambalika,mahabharat::vyasa,mahabharat::ambalika,Pandu,male,1,mahabharat,Mahabharata Adi Parva Ch.106,niyoga; Ambalika is widow of Vichitravirya,couple,legendary,
Vyasa and Ambika,Vyasa,Ambika,mahabharat::vyasa,mahabharat::ambika,Dhritarashtra,male,1,mahabharat,Mahabharata Adi Parva Ch.106,niyoga; Ambika is widow of Vichitravirya,couple,legendary,
Vyasa and Parishrami,Vyasa,Parishrami,mahabharat::vyasa,mahabharat::parishrami,Vidura,male,1,mahabharat,"Mahabharata (Vyasa), KM Ganguly trans.",niyoga; Parishrami is Ambika's maid; some texts call her Sughada,couple,legendary,
Yama and Dhumorna,Yama,Dhumorna,mahabharat::yama,mahabharat::dhumorna,Sunitha,female,1,mahabharat,https://en.wikipedia.org/wiki/Yama_(Hinduism),Sunitha; Dhumorna per Matsya Purana,couple,mythological,
Yayati and Devayani,Yayati,Devayani,mahabharat::yayati,mahabharat::devayani,Yadu,male,1,mahabharat,https://en.wikipedia.org/wiki/Devayani,Yayati is Nahusa's son; Devayani is Shukra's daughter,couple,legendary,
Yayati and Devayani,Yayati,Devayani,mahabharat::yayati,mahabharat::devayani,Turvasu,male,2,mahabharat,https://en.wikipedia.org/wiki/Devayani,Yayati is Nahusa's son; Devayani is Shukra's daughter,couple,legendary,
Yayati and Devayani,Yayati,Devayani,mahabharat::yayati,mahabharat::devayani,Madhavi,female,3,mahabharat,https://en.wikipedia.org/wiki/Devayani,Yayati is Nahusa's son; Devayani is Shukra's daughter,couple,legendary,
Yayati and Sharmishtha,Yayati,Sharmishtha,mahabharat::yayati,mahabharat::sharmishtha,Druhyu,male,1,mahabharat,https://en.wikipedia.org/wiki/Sharmishtha,Sharmishtha is Vrishaparvan's daughter; second wife of Yayati,couple,legendary,
Yayati and Sharmishtha,Yayati,Sharmishtha,mahabharat::yayati,mahabharat::sharmishtha,Anu,male,2,mahabharat,https://en.wikipedia.org/wiki/Sharmishtha,Sharmishtha is Vrishaparvan's daughter; second wife of Yayati,couple,legendary,
Yayati and Sharmishtha,Yayati,Sharmishtha,mahabharat::yayati,mahabharat::sharmishtha,Puru,male,3,mahabharat,https://en.wikipedia.org/wiki/Sharmishtha,Sharmishtha is Vrishaparvan's daughter; second wife of Yayati,couple,legendary,
Yudhishthira and Devika,Yudhishthira,Devika,mahabharat::yudhishthira,mahabharat::devika,Yaudheya,male,1,mahabharat,Mahabharata Adi Parva,Devika = daughter of Govasana,couple,legendary,
Yudhishthira and Draupadi,Yudhishthira,Draupadi,mahabharat::yudhishthira,mahabharat::draupadi,Prativindhya,male,1,mahabharat,Mahabharata Adi Parva,killed by Ashwatthama,couple,legendary,
Jakyp (Manas's father),Jakyp,unknown,manas::jakyp,,Manas,male,1,manas,"Epic of Manas, Part I",Jakyp prayed for son; childless until old age,couple,legendary,
Manas and Kanykei,Manas,Kanykei,manas::manas,manas::kanykei,Semetei,male,1,manas,Epic of Manas (Sagynbai Orozbakov version); UNESCO,"Kyrgyz national epic; ~500,000 lines",couple,legendary,
Semetei and Aychurok,Semetei,Aychurok,manas::semetei,manas::aychurok,Seitek,male,1,manas,"Epic of Manas, Part III (Seitek)",three-generation trilogy,couple,legendary,
"Suratha and wife (unnamed, Devi Mahatmyam)",Suratha,unknown,markandeya_purana::suratha,,unnamed prince,male,1,markandeya_purana,Markandeya Purana Ch.81 (Devi Mahatmyam frame story),king who lost kingdom; worshipped Devi,spouse_unnamed,legendary,
Anu and Ki,Anu,Ki,mesopotamian::anu,mesopotamian::ki,Enlil,male,1,mesopotamian,Sumerian cosmogony; Anu is sky god,"Enlil, Enki; Ki = Earth goddess per Sumerian tradition",couple,mythological,
Anu and Ki,Anu,Ki,mesopotamian::anu,mesopotamian::ki,Enki,male,2,mesopotamian,Sumerian cosmogony; Anu is sky god,"Enlil, Enki; Ki = Earth goddess per Sumerian tradition",couple,mythological,
Enki and Ninhursag,Enki,Ninhursag,mesopotamian::enki,mesopotamian::ninhursag,Ninsar,female,1,mesopotamian,Enki and Ninhursag myth,,couple,mythological,
Enlil and Ninlil,Enlil,Ninlil,mesopotamian::enlil,mesopotamian::ninlil,Nanna (Sin),male,1,mesopotamian,Enlil and Ninlil (Sumerian myth),,couple,mythological,
Enlil and Ninlil,Enlil,Ninlil,mesopotamian::enlil,mesopotamian::ninlil,Nergal,male,2,mesopotamian,Enlil and Ninlil (Sumerian myth),,couple,mythological,
Enlil and Ninlil,Enlil,Ninlil,mesopotamian::enlil,mesopotamian::ninlil,Ninazu,male,3,mesopotamian,Enlil and Ninlil (Sumerian myth),,couple,mythological,
Nanna and Ningal,Nanna,Ningal,mesopotamian::nanna,mesopotamian::ningal,Utu (Shamash),male,1,mesopotamian,Sumerian mythology,,couple,mythological,
Nanna and Ningal,Nanna,Ningal,mesopotamian::nanna,mesopotamian::ningal,Inanna (Ishtar),female,2,mesopotamian,Sumerian mythology,,couple,mythological,
Baldr and Nanna,Baldr,Nanna,norse::baldr,norse::nanna,Forseti,male,1,norse,Prose Edda Gylfaginning,,couple,mythological,
Borr and Bestla,Borr,Bestla,norse::borr,norse::bestla,Odin,male,1,norse,Prose Edda Gylfaginning,,couple,mythological,
Borr and Bestla,Borr,Bestla,norse::borr,norse::bestla,Vili,male,2,norse,Prose Edda Gylfaginning,,couple,mythological,
Borr and Bestla,Borr,Bestla,norse::borr,norse::bestla,Ve,male,3,norse,Prose Edda Gylfaginning,,couple,mythological,
Freyr and Gerdr,Freyr,Gerdr,norse::freyr,norse::gerdr,Fjolnir,male,1,norse,Ynglinga Saga ch.10,,couple,mythological,
Loki (as mare) and Svadilfari,Svadilfari,Loki,norse::svadilfari,norse::loki,Sleipnir,male,1,norse,Prose Edda; Loki is the mother here,,couple,mythological,
Loki and Angrboda,Loki,Angrboda,norse::loki,norse::angrboda,Fenrir,male,1,norse,Prose Edda Gylfaginning,,couple,mythological,
Loki and Angrboda,Loki,Angrboda,norse::loki,norse::angrboda,Jormungandr,male,2,norse,Prose Edda Gylfaginning,,couple,mythological,
Loki and Angrboda,Loki,Angrboda,norse::loki,norse::angrboda,Hel,female,3,norse,Prose Edda Gylfaginning,,couple,mythological,
Loki and Sigyn,Loki,Sigyn,norse::loki,norse::sigyn,Narfi,male,1,norse,Prose Edda Gylfaginning; https://en.wikipedia.org/wiki/Loki,,couple,mythological,
Loki and Sigyn,Loki,Sigyn,norse::loki,norse::sigyn,Vali,male,2,norse,Prose Edda Gylfaginning; https://en.wikipedia.org/wiki/Loki,,couple,mythological,
Njord and Skadi,Njord,Skadi,norse::njord,norse::skadi,Freyr,male,1,norse,Prose Edda Gylfaginning,Freyr+Freyja sometimes attributed to unnamed Vanir sister,couple,mythological,
Njord and Skadi,Njord,Skadi,norse::njord,norse::skadi,Freyja,female,2,norse,Prose Edda Gylfaginning,Freyr+Freyja sometimes attributed to unnamed Vanir sister,couple,mythological,
Odin and Frigg,Odin,Frigg,norse::odin,norse::frigg,Baldr,male,1,norse,Prose Edda Gylfaginning; https://en.wikipedia.org/wiki/Sons_of_Odin,,couple,mythological,
Odin and Frigg,Odin,Frigg,norse::odin,norse::frigg,Hodr,male,2,norse,Prose Edda Gylfaginning; https://en.wikipedia.org/wiki/Sons_of_Odin,,couple,mythological,
Odin and Frigg,Odin,Frigg,norse::odin,norse::frigg,Hermod,male,3,norse,Prose Edda Gylfaginning; https://en.wikipedia.org/wiki/Sons_of_Odin,,couple,mythological,
Odin and Gridr,Odin,Gridr,norse::odin,norse::gridr,Vidar,male,1,norse,Prose Edda,,couple,mythological,
Odin and Gunnlod,Odin,Gunnlod,norse::odin,norse::gunnlod,Bragi,male,1,norse,Skaldskaparmal,,couple,mythological,
Odin and Jord,Odin,Jord,norse::odin,norse::jord,Thor,male,1,norse,Prose Edda Gylfaginning,,couple,mythological,
